date,actual_vol,debate_vol,single_vol,garch_vol,har_vol,persist_vol,debate_error,single_error,garch_error,har_error,persist_error,n_influence_edges,who,when,what,how,wti_vol_20d,intv_original,intv_random,intv_shapley,intv_myerson,intv_shapley_reduction,intv_myerson_reduction,intv_random_reduction,shapley_geopolitical,myerson_geopolitical,behavior_geopolitical,shapley_macro_demand,myerson_macro_demand,behavior_macro_demand,shapley_monetary,myerson_monetary,behavior_monetary,shapley_supply_opec,myerson_supply_opec,behavior_supply_opec,shapley_technical,myerson_technical,behavior_technical,shapley_sentiment,myerson_sentiment,behavior_sentiment,shapley_cross_market,myerson_cross_market,behavior_cross_market,degree_geopolitical,degree_macro_demand,degree_monetary,degree_supply_opec,degree_technical,degree_sentiment,degree_cross_market,beh_enc_geopolitical,beh_enc_macro_demand,beh_enc_monetary,beh_enc_supply_opec,beh_enc_technical,beh_enc_sentiment,beh_enc_cross_market,total_adj,n_herding,vol_regime,shapley_ma5_geopolitical,shapley_std5_geopolitical,herd_streak_geopolitical,shapley_ma5_macro_demand,shapley_std5_macro_demand,herd_streak_macro_demand,shapley_ma5_monetary,shapley_std5_monetary,herd_streak_monetary,shapley_ma5_supply_opec,shapley_std5_supply_opec,herd_streak_supply_opec,shapley_ma5_technical,shapley_std5_technical,herd_streak_technical,shapley_ma5_sentiment,shapley_std5_sentiment,herd_streak_sentiment,shapley_ma5_cross_market,shapley_std5_cross_market,herd_streak_cross_market,vol_change_5d,debate_har_gap,gat_pred,w_debate,w_har,w_persist,w_single,w_garch
2024-09-02,0.4515892400155819,0.3661593811889533,0.3785,0.3594117487380804,0.364764985403208,0.366636550138725,0.0072982607791376,0.0053420370060553,0.0084966898982138,0.0075384511889943,0.0072169595173134,13,geopolitical,2,independent,geopolitical -> sentiment,0.366636550138725,0.0072982607791376,0.0074569773558762,0.0073711453203382,0.0073711453203382,-0.0099865630190846,-0.0099865630190846,-0.0217471780663467,-0.0009090723569079,-0.0011602446952099,anchored,0.000874366232033,0.0009366911811253,independent,-0.0006070872167002,-0.0007573552489377,independent,-2.3114007868540973e-06,-2.6051205181366684e-05,independent,0.000780263724166,0.0008052810808213,anchored,-0.0003795239692503,-0.0004031181324936,independent,0.0003246662492705,0.000371675956583,anchored,1.0,4.0,4.0,4.0,4.0,6.0,3.0,1,2,2,2,1,2,1,-0.000477168949771678,0,2,-0.0002929415008103045,0.00043990307307401093,2.0,6.597673599225318e-05,0.0004731386481352549,1.0,-0.00025645089763140885,0.0002542661399815034,1.0,-6.247418644767913e-05,0.00013668788365512986,1.0,6.553973963904636e-05,0.00040357583117387694,1.0,-0.00018836097417013228,0.00022759771090181364,1.0,-2.1564556502394688e-06,0.00019450830768219277,3.0,-0.033680374171337235,0.0013943957857452949,0.3574826717376709,0.11208219826221466,0.3037583529949188,0.019987190142273903,0.5627539753913879,0.001418279018253088
2024-09-04,0.4312231977513261,0.3997559742814301,0.4025,0.3918704217347707,0.3972646839866849,0.3858300483555043,0.0009901861529043,0.0008250220890617,0.0015486409802091,0.0011531806571033,0.0020605380120714,19,technical,2,independent,technical,0.3858300483555043,0.0009901861529043,0.0010502895171408,0.0008396858318086,0.0008396858318086,0.1519919468216051,0.1519919468216051,-0.0606990554858323,-0.0003419427223802,-0.000346168447276,independent,-0.0002678680373471,-0.0003614208236936,independent,-0.0002461846600219,-0.0002038291208173,herding,-0.000201567902595,-0.0002007396848044,independent,0.0004308574672258,0.0004451217789304,independent,-0.0002276980194063,-0.0002593746407877,anchored,-0.0002159479846419,-0.0002623737839019,independent,5.0,5.0,6.0,6.0,6.0,5.0,5.0,2,2,0,2,2,1,2,0.013925925925925842,1,2,-0.00037270855625143984,0.00039441798652059974,2.0,1.1269558747079229e-05,0.0004970642604451378,1.0,-0.0003091867151316525,0.00020600916363836376,2.0,-9.458331682097015e-05,0.00014871634510991248,1.0,0.00016092038424205465,0.0004263250486733938,1.0,-0.00024191853006532349,0.0001885593263517229,1.0,-4.9195523725812554e-05,0.00021535972936531539,3.0,0.01350384424786416,0.0024912902947452076,0.38547196984291077,0.08610544353723526,0.2923903465270996,0.011277441866695881,0.6096888184547424,0.000537967134732753
2024-09-05,0.4311858533134229,0.3831995937271002,0.3855,0.3733525328512972,0.3833570870555649,0.3810423929157412,0.0023026811090859,0.0020871971929755,0.0033446929556749,0.0022875908817488,0.0025143666206538,23,technical,2,independent,technical -> supply_opec,0.3810423929157412,0.0023026811090859,0.0024482585385875,0.0022533225451227,0.0022533225451227,0.0214352581295026,0.0214352581295026,-0.0632208380601311,-0.0003315600725704,-0.0003118953037069,anchored,-0.000394767409086,-0.0004509744157499,independent,-0.0003476324131232,-0.0003584931868264,independent,0.0002737959744368,0.0002605138844289,herding,0.0004233070998033,0.0004648262611426,independent,-0.000121328306445,-0.0001214359647914,herding,0.0002864996154165,0.0002822028501773,independent,5.0,5.0,5.0,8.0,5.0,10.0,8.0,1,2,2,0,2,0,2,0.0021572008113590058,2,2,-0.00046654015668069987,0.00028263086986389117,2.0,-5.362331579221965e-05,0.0005304356749850501,1.0,-0.00036194296021241996,0.0001632061325568723,2.0,-6.425749106865014e-05,0.00020772012177390422,2.0,0.0002618825751941604,0.00041416260250290074,0.0,-0.00027174927224365953,0.00014102244869974886,1.0,2.232208986623986e-05,0.0002608435033555769,2.0,0.008072717047974187,-0.00015749332846470843,0.35666388273239136,0.08200172334909439,0.2952219843864441,0.010193664580583572,0.6121308207511902,0.00045183993643149734
2024-09-06,0.4916033100933075,0.3997267900246153,0.3985,0.3474428367089809,0.3782353499295083,0.3820015647993901,0.0084412949399327,0.0086682263503305,0.0207822420863931,0.0128522943917007,0.0120125425714727,12,sentiment,2,herding,macro_demand -> technical,0.3820015647993901,0.0084412949399327,0.0084542753812126,0.008589784514411,0.008589784514411,-0.0175908525332738,-0.0175908525332738,-0.0015377310439005,-0.0004482531853955,-0.0006440079386968,herding,-0.0005770384497822,-0.0009428235004505,anchored,-0.0004697062154103,-0.000771127012678,herding,-0.0004228908544425,-0.0007379042270591,herding,-0.0003883278209579,-0.0007322629192461,herding,-0.0006591010684959,-0.0009338712304041,anchored,-0.0006059300370553,-0.0008916793977974,anchored,3.0,4.0,3.0,3.0,3.0,4.0,4.0,0,1,0,0,0,1,1,0.017725225225225183,4,2,-0.00044291447892765983,0.0002770812497391313,2.0,-9.551680627285965e-05,0.0005683469350186025,1.0,-0.00037210192530414,0.0001691127295193178,3.0,-0.00010499044255299014,0.00025927656554826844,2.0,0.00022390049387168042,0.00047164789081315057,1.0,-0.00031240428327169946,0.00021647305951437117,1.0,-6.801967310138013e-05,0.00038564308506402843,1.0,0.014491295252236025,0.021491440095107006,0.3230085074901581,0.15986882150173187,0.35152342915534973,0.047147154808044434,0.43537455797195435,0.006086030043661594
2024-09-09,0.4892558312364976,0.3531855013014997,0.3645,0.3440361754852324,0.3790574113478857,0.3515188346348331,0.0185151346886191,0.0155640174275094,0.0210887484165159,0.0121436917459468,0.0189714802328469,15,supply_opec,2,independent,supply_opec -> technical,0.3515188346348331,0.0185151346886191,0.0189696634751317,0.0182391338671189,0.0181812422700644,0.0149067682272832,0.0180334858033709,-0.0245490402396046,-0.00086987876846,-0.0008390022488841,herding,-0.0011198002423443,-0.0014831687013123,independent,-0.0009742590729418,-0.0012308086484579,anchored,0.0015407238624819,0.0018339220641114,independent,0.0009822319110659,0.0009909306787554,independent,-0.0010040287722891,-0.0013440280826143,independent,0.0009886655382596,0.001060026318745,herding,9.0,3.0,2.0,2.0,4.0,3.0,7.0,0,2,1,2,2,2,0,0.0016666666666666496,2,2,-0.0005801414211427998,0.0002863865851486017,2.0,-0.00029702158130531965,0.0007310827170888718,0.0,-0.00052897391563948,0.00028317296968216984,2.0,0.0002375499358188699,0.0007723529039082856,2.0,0.00044566647626062046,0.0005234795889981652,1.0,-0.00047833602717731947,0.00035674451951646857,1.0,0.00015559067624987987,0.0006036746223729324,1.0,-0.047491258480631404,-0.02587191004638595,0.3546849489212036,0.1156729981303215,0.3082581162452698,0.021487189456820488,0.5529804229736328,0.0016012946143746376
2024-09-10,0.4611256812652798,0.3900235408264406,0.3985,0.332612765916082,0.3476535247755167,0.3706786255722033,0.0050555143749844,0.0039219759539404,0.01651556941155,0.0128759302984372,0.0081806698835464,0,monetary,2,anchored,monetary,0.3706786255722033,0.0050555143749844,0.005080686504813,0.0051315932549142,0.0051340136892122,-0.0150486922371974,-0.0155274633608589,-0.0049791431616126,-0.0005078380798836,-0.0030238943898824,anchored,-0.0003949291058075,-0.0028848131747427,anchored,-0.0005843222056646,-0.0031568551217732,independent,-0.0004814610032191,-0.0030363877079815,anchored,-0.0003394367964411,-0.0027642998652051,anchored,-0.0004170410205155,-0.0028272840060475,anchored,-0.0004001272970303,-0.0028954085351848,anchored,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,1,1,1,0.01934491525423726,0,2,-0.0004998945657379399,0.00021960392087483444,2.0,-0.0005508806488734196,0.0003365791511992645,0.0,-0.00052442091343236,0.0002817826375484694,2.0,0.0001417200153324207,0.0008366066031980069,2.0,0.00022172637213920045,0.0005809065113515024,1.0,-0.00048583943743035947,0.0003545343276901817,1.0,1.063196698971986e-05,0.0006389176351985708,1.0,0.004042075433478343,0.04237001605092389,0.31856870651245117,0.19820885360240936,0.32670485973358154,0.08154182881116867,0.3772082030773163,0.01633625477552414
2024-09-11,0.4629102373696707,0.3802320893025956,0.3925,0.3801935702984019,0.3675774939381949,0.3855678035883099,0.0068356761678011,0.0049576015264533,0.0068420470113791,0.0090883319701715,0.0059818520632241,17,geopolitical,2,herding,sentiment -> technical,0.3855678035883099,0.0068356761678011,0.0070588112881249,0.0070207932412462,0.0063114665955912,-0.0270810186001883,0.076687303397891,-0.0326427283631183,-0.0007225857118029,-0.0007189208168008,herding,-0.0004828147287999,-0.0005172002811625,independent,-0.0003774003754994,-0.0003950133013404,herding,0.0005913223538586,0.0006878521371956,anchored,0.0005729662585759,0.0006044583332491,herding,0.0006250653003388,0.0007494420112314,anchored,0.0006472710079057,0.0007334407886142,anchored,6.0,5.0,5.0,4.0,6.0,4.0,4.0,0,2,0,1,0,1,1,-0.005335714285714277,3,2,-0.0005760231636224799,0.0002171222425793208,3.0,-0.0005938699871639796,0.0003034956817020936,0.0,-0.0005506640565278601,0.00025414657796222703,2.0,0.00030029806662314076,0.0008303919421748206,2.0,0.00025014813040922043,0.0005969514555008725,2.0,-0.0003152867734813395,0.0006174159146881615,1.0,0.00018327576549923987,0.0006778282168789125,1.0,-0.00026224476719438616,0.012654595364400723,0.3272347152233124,0.12324516475200653,0.33497291803359985,0.025193439796566963,0.5145235061645508,0.002064913045614958
2024-09-13,0.4667063919451895,0.3853776731723366,0.3945,0.3533779534581732,0.3896167200409892,0.389917579275623,0.0066143604972337,0.0052137630377423,0.0128433349699054,0.0059428175142972,0.0058965217512017,16,geopolitical,2,herding,geopolitical,0.389917579275623,0.0066143604972337,0.0067303627645188,0.0069526517573441,0.0069526517573441,-0.0511449686257461,-0.0511449686257461,-0.0175379414734848,-0.0008324787518474,-0.0008289554867622,independent,-3.407888278670788e-05,-3.410429946530801e-05,herding,0.0001511310257786,0.000140814776798,herding,0.0004987187097288,0.0005699273087153,anchored,0.0004351796360175,0.0005174414532524,anchored,0.0002536033222518,0.0002793296499754,herding,0.0002457636868892,0.0002969705946786,anchored,5.0,5.0,5.0,4.0,4.0,5.0,4.0,2,0,0,1,1,0,1,-0.004539906103286362,3,2,-0.0006762068994778799,0.00018999449602950902,3.0,-0.0005217322819041212,0.0003924740490112414,1.0,-0.0004509113687474999,0.00040617220119320825,3.0,0.00034528261368154073,0.0008346785989028118,1.0,0.0002525226376520604,0.0005978353868041887,2.0,-0.0002403004477419795,0.000667590996735577,1.0,0.00017512857979377986,0.0006765208903541496,1.0,0.00887518635988177,-0.004239046868652563,0.3433113098144531,0.12286580353975296,0.3312283754348755,0.024939751252532005,0.5189327001571655,0.0020333423744887114
2024-09-12,0.4604401655810071,0.3898956570818585,0.385,0.3725427691738992,0.3826303927140404,0.3933128478575399,0.0049765276793864,0.0056912185828897,0.0077259522951482,0.0060543607536089,0.0045060767847473,29,geopolitical,2,herding,geopolitical -> cross_market,0.3933128478575399,0.0049765276793864,0.005136553752929,0.0052088304804981,0.0052088304804981,-0.0466796963822662,-0.0466796963822662,-0.0321561706981917,-0.0007393873713407,-0.0007377826248923,herding,0.000115722252579,0.0001624465303937,independent,-0.000340634422436,-0.0003415035116278,herding,0.0004941037419384,0.0005087169092919,independent,0.0004789508689445,0.0005176389522572,independent,0.0001406826593513,0.0001440452294515,herding,0.0003210131656024,0.0003327715545325,herding,9.0,8.0,8.0,9.0,7.0,8.0,9.0,0,2,0,2,2,0,0,-0.003417190775681367,4,2,-0.0007344337366669198,0.00014095095556761392,3.0,-0.0003831801414318813,0.000480481412171599,1.0,-0.00042509701015264,0.00040877233308008235,3.0,0.0005286815329577207,0.0007160019006596658,0.0,0.00042597837563254046,0.0004795243912709532,1.0,-8.034370217253949e-05,0.0006372861055621635,2.0,0.00036051722032531987,0.0005172298980081225,2.0,0.011311283058149768,0.007265264367818103,0.35826557874679565,0.06440885365009308,0.28669071197509766,0.006141268648207188,0.6425663828849792,0.00019283378787804395
2024-09-18,0.4592306391323506,0.4172190489173374,0.4155,0.3395545516916093,0.3860844799709683,0.4018779358114128,0.0017649737123941,0.0019123687989238,0.0143223659051239,0.0053503606000622,0.0032893325782195,24,geopolitical,2,herding,geopolitical -> sentiment,0.4018779358114128,0.0017649737123941,0.001793873664754,0.0018836298387781,0.0018653584830796,-0.067228268359322,-0.0568760712867934,-0.0163741545593123,-0.0004379616216795,-0.0003688389532862,herding,-0.0001963205350225,-0.0003259657630984,independent,-0.0002110788785442,-0.000269972160017,independent,-0.0001876976899826,-0.0002547057803126,herding,-9.375155970761984e-05,-0.0001249309380196,herding,-0.0002354509345875,-0.0002499249647839,herding,-0.0001620976463011,-0.0001802209812763,herding,12.0,5.0,5.0,5.0,7.0,7.0,7.0,0,2,2,0,0,0,0,0.01534111310592462,5,2,-0.0006480503073108199,0.00016711415371892745,3.0,-0.0001984841999675212,0.00024758530612794746,1.0,-0.00027246097127311996,0.00027208237208293373,3.0,0.00018299722246482072,0.00048531334947127524,1.0,0.00021078168147783643,0.00040278024139291124,2.0,7.337186536778051e-05,0.0004114778510565118,3.0,0.00013036458341317988,0.0004134645927045044,2.0,0.05035910117657971,0.031134568946369123,0.3651983141899109,0.0858273059129715,0.3214957118034363,0.011356710456311703,0.580787718296051,0.0005325265810824931
2024-09-20,0.4640960337900236,0.3795116277344976,0.3785,0.3383706538163427,0.4014963400076021,0.387268088967102,0.007154521747766,0.0073266810005828,0.0158068711695264,0.0039187216616529,0.0059025331057138,17,geopolitical,2,herding,geopolitical,0.387268088967102,0.007154521747766,0.0072220314042913,0.0075361980151226,0.0075361980151226,-0.053347558482961,-0.053347558482961,-0.0094359425976119,-0.0008718221078769,-0.0008617843470284,herding,0.0003020721713868,0.0004640980104136,independent,0.0004960282655817,0.0004859882632228,anchored,0.000331313821087,0.0003272951810712,anchored,0.0004928135171664,0.0006047672455939,herding,0.0001902692707372,0.0001892260963821,herding,0.0003113137039698,0.0004147808392572,independent,6.0,4.0,5.0,5.0,4.0,6.0,4.0,0,2,1,1,0,0,2,-0.007756461232604428,3,2,-0.0007208471129094799,0.00017001914375623607,4.0,-5.908394452866124e-05,0.0002999991079289706,1.0,-5.639087702386e-05,0.00037282774785891645,3.0,0.0003455521873260407,0.0003124454694193757,1.0,0.0003772317441993364,0.0002679557600727201,3.0,0.0001948339236183205,0.0003068595502871752,4.0,0.0002726527836131999,0.00028892177449707404,2.0,0.016589463394898696,-0.0219847122731045,0.3507757782936096,0.11075685173273087,0.3202712833881378,0.019655421376228333,0.5479562282562256,0.001360157155431807
2024-09-19,0.4576195015396377,0.4015081193180713,0.3925,0.3452653092505558,0.3981474291057196,0.4055630095376322,0.0031484872148147,0.0042405494807708,0.0126234645249319,0.0035369273995852,0.0027098783595548,30,geopolitical,2,herding,geopolitical -> supply_opec,0.4055630095376322,0.0031484872148147,0.0032306361486939,0.0033741449790611,0.0033741449790611,-0.0716718058071428,-0.0716718058071428,-0.0260915570794272,-0.0007339099858636,-0.0007073139592409,herding,6.840723547367411e-05,9.224238398854402e-05,herding,0.0005028406388207,0.0004803958512798,independent,0.0002244092279066,0.0002016601695902,herding,0.0003564737999521,0.0003902940189255,herding,-0.0003937685103535,-0.0004060529292524,herding,0.0004141564493238,0.0004320305057437,independent,8.0,8.0,7.0,11.0,7.0,8.0,11.0,0,0,2,0,0,0,2,-0.004054890219560903,5,2,-0.0007231119677216199,0.00017012348828242214,4.0,5.11604483260536e-05,0.00018434678712447213,2.0,0.00011965732584015999,0.00039074610037664995,2.0,0.0002721695621356407,0.00028188485189127404,2.0,0.0003339332524745764,0.00024492154490139505,3.0,-8.932838520139493e-06,0.0002874023553359376,5.0,0.00022602987189681987,0.00022512172322271476,2.0,0.019995205949322303,0.0033606902123516913,0.3604393005371094,0.06361734867095947,0.2929059565067291,0.005994428414851427,0.6372981071472168,0.0001840835902839899
2024-09-23,0.5105053464952397,0.3960882768163976,0.3945,0.3291767520716284,0.384670393713061,0.3897663255968854,0.013091265833893,0.0134572404154806,0.0328800591556425,0.0158344353416931,0.0145779111674932,27,sentiment,2,herding,macro_demand -> geopolitical,0.3897663255968854,0.013091265833893,0.0131586256599805,0.0133598018685782,0.0133598018685782,-0.0205126103229861,-0.0205126103229861,-0.0051454020521935,-0.0004732386909977,-0.0004521503074242,herding,-0.0004539876599541,-0.000598898019922,anchored,-0.0001231026284817,-0.000141253140572,independent,5.888149011969074e-05,5.733946566712354e-05,herding,-0.0002431942054724,-0.0002757643458855,independent,-0.0004791477822286,-0.0005949163268443,independent,0.0002271441434147,0.0002127290676284,herding,8.0,4.0,8.0,9.0,9.0,7.0,9.0,0,1,2,0,2,2,0,0.0063219512195121785,3,2,-0.0006512639555516798,0.00018737187739118456,5.0,-3.282130710742482e-05,0.0002952029569611739,1.0,6.481059498809999e-05,0.00040423725769867555,1.0,0.00018420211821381887,0.00026139635055862147,3.0,0.00019825848417659642,0.0003430500369478967,3.0,-0.0001554830594162195,0.00030626478607612015,4.0,0.00022230596320191987,0.00022486753975067234,3.0,-0.000151253678737584,0.011417883103336579,0.3840474784374237,0.060225509107112885,0.2726735770702362,0.005319032818078995,0.6616286039352417,0.0001531998859718442
2024-09-26,0.4945178564183332,0.3876215031251649,0.3845,0.3234629004001522,0.3614407605633812,0.3682694270005975,0.0114268303473778,0.0121039287308849,0.0292597979783818,0.017709513441188,0.0159386659304449,14,monetary,2,herding,monetary -> geopolitical,0.3682694270005975,0.0114268303473778,0.0114785136901594,0.0115975492803206,0.0115975492803206,-0.0149401826887196,-0.0149401826887196,-0.0045229815452233,-0.0006972491489111,-0.0005989262789242,herding,-0.0006560461156743,-0.0012827974721685,independent,-0.0008561723945782,-0.0012857233599099,independent,-0.0007879042534251,-0.0012077577180786,independent,-0.0004501447605418,-0.000541068002487,herding,-0.0006876308886526,-0.0012485891944069,anchored,-0.0003766880212837,-0.0005006320326715,herding,5.0,3.0,3.0,3.0,6.0,3.0,5.0,0,2,2,2,0,1,0,0.019352076124567408,3,2,-0.0006428363110657599,0.00018332120539401694,5.0,-0.00018717498075808482,0.00038593970812683583,1.0,-3.8296999440340005e-05,0.0005666346192255056,0.0,-7.219948085888112e-05,0.0004454085455231328,3.0,1.2439358279336433e-05,0.00039991503052159744,4.0,-0.0003211457690169995,0.00032918041754771476,3.0,8.276572582469987e-05,0.00033688088924049267,3.0,-0.02504342085694239,0.02618074256178371,0.37124451994895935,0.11720923334360123,0.3183150887489319,0.022219352424144745,0.5405722856521606,0.0016840476309880614
2024-09-25,0.5058278962781599,0.377429278898524,0.3785,0.3210834136290759,0.3763440713370604,0.3631820261512713,0.0164862049450021,0.0162123931706218,0.0341305238692777,0.0167660609213773,0.0203478442642571,11,geopolitical,2,independent,sentiment -> cross_market,0.3631820261512713,0.0164862049450021,0.016515682390483,0.016636957815157,0.0165312928277025,-0.0091441827065619,-0.0027348854906747,-0.001788006735281,-0.0008233265368368,-0.0006557023789284,anchored,-0.0004447568663858,-0.0012823055084222,independent,-0.0005278864836534,-0.0011759173862583,independent,-0.000570396803082,-0.0012380741162243,independent,-0.0005346892296076,-0.0013034964380277,herding,-0.0006058542356867,-0.0013907041952075,independent,-0.0003547291640025,-0.0003996701517396,herding,6.0,2.0,2.0,2.0,2.0,2.0,6.0,1,2,2,2,0,2,0,0.014247252747252692,2,2,-0.0007199092940972198,0.0001543765826391679,4.0,-0.00023686224703074483,0.00040302558781316294,1.0,-0.00010165852046218,0.0006070564307364019,0.0,-0.0001487393034787611,0.0004997809777858242,2.0,-7.574817570065961e-05,0.0004714117365481154,4.0,-0.0003952264292368396,0.00034630715212078186,2.0,4.423942228441988e-05,0.0003801240788991038,3.0,-0.03869590966014147,0.0010852075614636303,0.3782094120979309,0.12583695352077484,0.3128352463245392,0.025944577530026436,0.5331753492355347,0.0022078300826251507
2024-09-24,0.5066861945137259,0.3826462840291043,0.3925,0.3261568405513473,0.3868252107552379,0.3785925927539365,0.0153858993930329,0.0130384870175264,0.0325908476420737,0.0143666554275525,0.0164079708117955,15,technical,2,independent,technical -> geopolitical,0.3785925927539365,0.0153858993930329,0.015773017527079,0.0151380407610717,0.0151380407610717,0.0161094665725853,0.0161094665725853,-0.0251605787973266,-0.0012574558537074,-0.0012168128366958,herding,-0.0003976150438303,-0.0006579711039612,independent,-0.0009406185825544,-0.0009866406323186,anchored,0.0010240311585436,0.0011449273344521,anchored,0.0014017220574629,0.0016501247865717,independent,-0.000895415525948,-0.0009868882567764,independent,4.3280371271162853e-05,6.013125679565545e-05,herding,8.0,5.0,3.0,2.0,2.0,4.0,6.0,0,2,1,1,2,2,0,0.004053691275167803,2,2,-0.0007970360432633198,0.00028786482966968363,4.0,-0.0003767996900741648,0.0002679539196507242,1.0,-0.0003889878900894,0.0005932755891481049,0.0,-1.0195835987441117e-05,0.0007155578584730964,2.0,0.00010603353235864041,0.0008036400073703677,3.0,-0.0006123633885738794,0.0001945226186526771,1.0,-9.367244255307546e-06,0.00035081374537963394,4.0,-0.008675496213165546,-0.004178926726133625,0.3698079288005829,0.11353728175163269,0.31325671076774597,0.02066212147474289,0.5510542988777161,0.0014895459171384573
2024-09-27,0.4941829398903141,0.3753565494353718,0.3785,0.3293874869240087,0.3654751089813982,0.369514965276956,0.0141197110685503,0.013382542581666,0.0271575413183697,0.016565705737278,0.0155421038941969,22,geopolitical,2,herding,geopolitical -> cross_market,0.369514965276956,0.0141197110685503,0.0142897104715534,0.0150192693480268,0.0150192693480268,-0.0637093971051661,-0.0637093971051661,-0.0120398641429532,-0.0012584908090291,-0.0012783221307135,anchored,0.000747271570959,0.0007870111878442,herding,-0.0008712618467634,-0.0009040150994374,herding,0.0007340341051821,0.0007433052927104,independent,0.0007394111082093,0.0007803538724582,herding,-0.0007247864528442,-0.0008295409271557,independent,-0.0007885705013602,-0.000884127395449,herding,5.0,6.0,10.0,6.0,5.0,6.0,6.0,1,0,0,2,0,2,0,0.005841584158415791,4,2,-0.0009019522078964198,0.0003483472528819299,3.0,-0.00024102682297709961,0.0005613271880888399,1.0,-0.00066380838720622,0.0003418706681065549,1.0,9.172913946765887e-05,0.0007897764496221845,1.0,0.00018262099401008042,0.0008503628159985737,3.0,-0.0006785669770720196,0.00015353895728411127,0.0,-0.00024991263439210756,0.0003971007772180794,5.0,-0.036048044260676204,0.0098814404539736,0.34460869431495667,0.09224548190832138,0.312160462141037,0.01318790577352047,0.5817134380340576,0.0006926964269950986
2024-10-08,0.4198995631674587,0.4897605988635716,0.4985,0.3143723681168738,0.3570066334482346,0.4511898593137324,0.0048805643085335,0.0061780286702663,0.0111359888952441,0.0039555206086672,0.0009790826329215,26,geopolitical,2,overconfident,technical -> geopolitical,0.4511898593137324,0.0048805643085335,0.0048583198727045,0.0045851943228782,0.0045851943228782,0.0605196380957253,0.0605196380957253,0.0045577589849884,0.000951282359814,0.0007835318259715,overconfident,0.0001762416625728,0.0003038907901124,overconfident,0.0006075879253555,0.0004648254802742,overconfident,0.0001962663273653,0.0002519430888893,overconfident,0.0006840586805946,0.0007910668132741,independent,0.0005797870508437,0.0006800958795173,overconfident,0.0007062576690659,0.0007527754743675,herding,7.0,7.0,7.0,6.0,12.0,6.0,7.0,3,3,3,3,2,3,0,0.038570739549839195,1,2,-0.0006170479977340798,0.0009124437342797579,2.0,-0.00011498095847171965,0.0005722053214326828,1.0,-0.00051767027643878,0.0006490004514310419,1.0,0.00011920610691678072,0.0007907372348631608,0.0,0.0003680715712234804,0.0008352588314117227,3.0,-0.00046678001045755954,0.000594498758151882,0.0,-0.00015408992926186754,0.0005638095057153586,5.0,0.061423533716847,0.13275396541533702,0.5068204402923584,0.04099841043353081,0.24027760326862335,0.002408090513199568,0.7162743210792542,4.1625396988820285e-05
2024-09-30,0.503881579049417,0.3699230001718522,0.3725,0.3218990689623633,0.3662723976527771,0.3599075134461885,0.0179449008548967,0.0172611193135182,0.0331176339775845,0.0189362868046533,0.0207285315663227,26,geopolitical,2,independent,geopolitical -> sentiment,0.3599075134461885,0.0179449008548967,0.0184056248066298,0.0194112900346043,0.0193091893941494,-0.0817162040383996,-0.076026529780489,-0.0256743659638182,-0.0018086313801965,-0.0017044005930866,independent,9.948643271519448e-05,8.313260716504523e-05,herding,-0.0015670336142138,-0.0014667204961262,herding,-0.0006772412767828,-0.0007609472822724,herding,0.0013920308172666,0.0014347238764687,independent,-0.0014632657238461,-0.0015532445011999,independent,0.0012410240336315,0.0012222432103328,independent,7.0,7.0,12.0,7.0,6.0,7.0,6.0,2,0,0,0,2,2,2,0.010015486725663714,3,2,-0.0008393244439911598,0.0010602616319584342,1.0,3.612555120617926e-05,0.00048702017173629663,2.0,-0.0006598425203658999,0.000801611087092095,2.0,0.0001413387022452407,0.0007599492530226301,1.0,0.0007365066867851603,0.0007891326982675534,2.0,-0.0006219069774962596,0.0007479307923951477,0.0,0.00016945248172117242,0.0008131603832124175,4.0,-0.008361913554409017,0.003650602519075119,0.3556191027164459,0.06950662285089493,0.2828705608844757,0.007184693589806557,0.640185534954071,0.0002525690651964396
2024-10-09,0.4197226415785201,0.4485735332092992,0.4625,0.4080246508812221,0.4419015049319249,0.4515892400155819,0.0008323739478909,0.0018299023935197,0.000136842986354,0.000491901979649,0.0010154800959489,28,geopolitical,2,herding,geopolitical -> supply_opec,0.4515892400155819,0.0008323739478909,0.0008031030412736,0.0006585110544644,0.0006585110544644,0.2088759431588072,0.2088759431588072,0.0351655727470981,0.0005119958844988,0.0004932711242356,herding,5.086462784191257e-06,5.973956604157978e-06,herding,-0.0002019973479185,-0.000187983167172,herding,-0.000119849777342,-0.0001009866104192,herding,-0.0002475393568672,-0.0002632554516289,independent,5.134085527143276e-06,4.924552853919192e-06,herding,-0.0001359360987402,-0.0001474946476855,independent,8.0,8.0,7.0,11.0,6.0,7.0,9.0,0,0,0,0,2,0,2,-0.003015706806282714,5,2,-0.0005722599597240398,0.0012212506311344547,2.0,0.0001260942170401775,0.00041170326450412794,3.0,-0.0005946646932189199,0.0008278421347615726,3.0,0.00023144810739324071,0.0006765990201965363,2.0,0.0007939366613332404,0.0006758028947465717,1.0,-0.0004997093132534908,0.0007993533854493439,1.0,0.00021321109477363243,0.0007832370237651437,3.0,0.08840721386431061,0.006672028277374287,0.39999157190322876,0.07229186594486237,0.31265512108802795,0.007876895368099213,0.6068888902664185,0.0002871713077183813
